,"ADPR","7950","PR CAMPAIGNS",,"05129","MENG",,1,0,,,
,"ADPR","7950","PR CAMPAIGNS",,"85131","ACOSTA ALZUR",,1,2,,,
,"ADSC","1050","THE MEAT WE EAT",,"36574","STELZLENI",,50,32,,,
,"ADSC","2000","ANIMAL PRACTICUM",,"76576","DOVE",,66,60,,,
,"ADSC","2000L","ANIMAL PRACT LAB",,"06578","DOVE",,22,20,,,
,"ADSC","2000L","ANIMAL PRACT LAB",,"14365","DOVE",,22,20,,,
,"ADSC","2000L","ANIMAL PRACT LAB",,"96577","DOVE",,22,20,,,
,"ADSC","2010","INTRO ADS",,"26579","PRINGLE",,110,100,,,
,"ADSC","2300","COMPANION ANIM CARE",,"66584","TURNER",,140,66,,,
,"ADSC","2500L","BEG HORSEMANSHIP",,"09133","DUBERSTEIN",,16,13,,,
,"ADSC","2500L","BEG HORSEMANSHIP",,"09147","DUBERSTEIN",,16,7,,,
,"ADSC","3130","ANIM BIOTECH",,"16587","WEST",,51,50,,,
,"ADSC","3180","MEATS JUDGING I",,"97356","PRINGLE",,15,4,,,
,"ADSC","3200","EVAL COMPOSIT LVSTK",,"56608","PRINGLE",,60,21,,,
,"ADSC","3200L","EVAL COMPOSIT LAB",,"36610","PRINGLE",,60,21,,,
,"ADSC","3210","LVSTK EVAL SELEC",,"76612","DOUGLAS",,40,15,,,
,"ADSC","3210L","LVSTK EVAL SEL LAB",,"26615","DOUGLAS",,40,15,,,
,"ADSC","3270","ADV DY CATTLE EVAL",,"66617","GRAVES",,20,1,,,
,"ADSC","3270L","ADV DY EVAL LAB",,"86618","GRAVES",,20,1,,,
,"ADSC","3310","FEEDS FEEDING",,"36624","FROETSCHEL",,30,7,,,
,"ADSC","3310L","FEEDS FEEDING LAB",,"56625","FROETSCHEL",,30,7,,,
,"ADSC","3400","PHYS REPROD",,"36638","GRAVES",,100,85,,,
,"ADSC","3550","BEHAV DOMESTIC ANIM",,"69341","WEBSTER",,0,22,,,
,"ADSC","3610","PORK PROD AND MGMT",,"07357","DOVE",,20,7,,,
,"ADSC","3610L","PORK PROD LAB",,"27358","DOVE",,20,7,,,
,"ADSC","3620","DAIRY PROD AND MGMT",,"07360","FAIN",,37,20,,,
,"ADSC","3620L","DAIRY PROD LAB",,"27361","FAIN",,37,20,,,
,"ADSC","3630","HORSE PROD AND MGMT",,"87770","TURNER",,30,30,,,
,"ADSC","3630L","HORSE PROD LAB",,"17772","TURNER",,30,29,,,
,"ADSC","3700","SP PROB ADS",,"07410","TURNER",,5,0,,,
,"ADSC","3700","SP PROB ADS",,"07415","DOUGLAS",,15,1,,,
,"ADSC","3700","SP PROB ADS",,"27375","TURNER",,30,0,,,
,"ADSC","3700","SP PROB ADS",,"27408","AZAIN",,10,0,,,
,"ADSC","3700","SP PROB ADS",,"27411","SILCOX",,5,0,,,
,"ADSC","3700","SP PROB ADS",,"37417","JOHNSON",,30,2,,,
,"ADSC","3700","SP PROB ADS",,"37420","NICKERSON",,30,0,,,
,"ADSC","3700","SP PROB ADS",,"47376","PRINGLE",,10,4,,,
,"ADSC","3700","SP PROB ADS",,"47409","STICE",,5,0,,,
,"ADSC","3700","SP PROB ADS",,"57421","DOVE",,5,0,,,
,"ADSC","3700","SP PROB ADS",,"67377","PRINGLE",,15,0,,,
,"ADSC","3700","SP PROB ADS",,"67413","GRAVES",,30,1,,,
,"ADSC","3700","SP PROB ADS",,"83018","DOUGLAS",,10,3,,,
,"ADSC","3700","SP PROB ADS",,"87364","BERTRAND",,5,0,,,
,"ADSC","3700","SP PROB ADS",,"87414","FROETSCHEL",,5,0,,,
,"ADSC","3710","UNDERGRAD TEACH",,"12079","TURNER",,10,2,,,
,"ADSC","3710","UNDERGRAD TEACH",,"21992","DUBERSTEIN",,10,5,,,
,"ADSC","3710","UNDERGRAD TEACH",,"41542","PRINGLE",,10,3,,,
,"ADSC","3710","UNDERGRAD TEACH",,"61543","GRAVES",,10,5,,,
,"ADSC","3710","UNDERGRAD TEACH",,"61879","DOVE",,10,3,,,
,"ADSC","3810","ADS ORIENTATION",,"77422","SILCOX",,55,42,,,
,"ADSC","3840","AG INCIDENT RESP",,"97423","SILCOX",,16,1,,,
,"ADSC","3910","INTERNSHIP IN ADS",,"07424","PRINGLE",,30,29,,,
,"ADSC","4370","MONOGASTRIC NUTR",,"27425","AZAIN",,20,9,,,
,"ADSC","4390","EQUINE NUTRITION",,"79123","DUBERSTEIN",,30,7,,,
,"ADSC","4430","EQUINE EXER PHYS",,"97499","TURNER",,30,22,,,
,"ADSC","4960","UNGRAD RESEARCH ADS",,"04440","HURLEY",,5,2,,,
,"ADSC","4960","UNGRAD RESEARCH ADS",,"07513","STICE",,5,0,,,
